what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314136894334
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314137409456
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314137459220
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314137460392
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314137460713
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314137463023
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314137463632
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314137463990
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314137469708
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314137535030
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314137539902
started,bundle,org.eclipse.cdt.launch,6.1.0.201102110609,"org.eclipse.cdt.launch",1314137544542
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314137544868
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1314137544878
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.rename",1314137544878
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314137592850
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1314137596244
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314137603906
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314137611646
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314137612490
