what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.tasks.ui",1314112848968
started,bundle,org.eclipse.mylyn.team.ui,3.4.2.v20100909-0100-e3x,"org.eclipse.mylyn.team.ui",1314112848968
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1314112848969
started,bundle,org.eclipse.team.core,3.5.100.R36x_v20100825-0800,"org.eclipse.team.core",1314112848970
started,bundle,org.eclipse.team.cvs.core,3.3.300.I20100526-0800,"org.eclipse.team.cvs.core",1314112848971
started,bundle,org.eclipse.team.cvs.ui,3.3.301.R36x_v20100825-0800,"org.eclipse.team.cvs.ui",1314112848972
started,bundle,org.eclipse.team.ui,3.5.101.R36x_v20100825-0800,"org.eclipse.team.ui",1314112848973
started,bundle,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui",1314112848974
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1314112848975
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1314112848975
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1314112848975
started,bundle,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.ide",1314112848977
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1314112848977
started,bundle,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.resources",1314112848978
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1314112848979
started,bundle,org.eclipse.ui.views,3.5.0.I20100527-0800,"org.eclipse.ui.views",1314112848979
started,bundle,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"org.eclipse.ui.workbench",1314112848980
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1314112848981
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1314112848982
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1314112848983
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1314112848984
started,bundle,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.core",1314112848995
started,bundle,org.eclipse.cdt.core,5.2.1.201102110609,"org.eclipse.cdt.core",1314112848995
started,bundle,org.eclipse.cdt.make.core,7.0.1.201102110609,"org.eclipse.cdt.make.core",1314112848996
started,bundle,org.eclipse.cdt.make.ui,7.0.0.201102110609,"org.eclipse.cdt.make.ui",1314112849002
started,bundle,org.eclipse.cdt.managedbuilder.core,7.0.2.201102110609,"org.eclipse.cdt.managedbuilder.core",1314112849004
started,bundle,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui",1314112849004
os,sysinfo,,,"win32",1314112849007
arch,sysinfo,,,"x86",1314112849007
ws,sysinfo,,,"win32",1314112849007
locale,sysinfo,,,"pl_PL",1314112849007
processors,sysinfo,,,"2",1314112849007
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1314112849007
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1314112849007
java.specification.name,sysinfo,,,"Java Platform API Specification",1314112849007
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314112849007
java.specification.version,sysinfo,,,"1.6",1314112849007
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1314112849007
java.version,sysinfo,,,"1.6.0_24",1314112849007
java.vm.info,sysinfo,,,"mixed mode, sharing",1314112849007
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1314112849007
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1314112849007
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1314112849007
java.vm.specification.version,sysinfo,,,"1.0",1314112849007
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1314112849007
java.vm.version,sysinfo,,,"19.1-b02",1314112849007
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314112916503
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314112917635
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314112917937
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314112921253
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314112991288
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314112992429
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314112992443
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314112993651
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314113012361
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.1.0.201102110609,"org.eclipse.cdt.dsf.gdb.ui",1314113012693
started,bundle,org.eclipse.debug.ui,3.6.1.v20100901_r361,"org.eclipse.debug.ui",1314113012739
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113012766
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113014619
started,bundle,org.eclipse.cdt.debug.core,7.0.0.201102110609,"org.eclipse.cdt.debug.core",1314113068354
started,bundle,org.eclipse.cdt.debug.ui,7.0.0.201102110609,"org.eclipse.cdt.debug.ui",1314113068368
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314113122991
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314113148362
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314113148903
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113149226
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113151650
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314113421779
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314113422920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113423202
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113425547
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314113490070
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314113492015
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113492300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113493016
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314113494153
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113494464
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113496208
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113549655
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314113566700
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314113568175
