what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315082411419
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315082411669
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315082411899
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315082412149
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315082412399
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315082412639
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315082412879
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.format",1315082429419
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315082432029
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315082432709
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082433059
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082435329
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315082437499
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082437829
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082514479
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315082560429
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315082561269
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082561629
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082563919
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315082565999
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082566349
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082643019
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315082661179
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315082661609
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082661949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082664299
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315082665539
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082665879
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082748570
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315082760780
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315082762160
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082762490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082764810
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315082769260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082769580
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082870040
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1315082888280
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1315082892710
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315082895660
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1315082899210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315082905910
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315082907920
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082908260
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082910720
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315082912340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082912670
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315082987910
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1315083117770
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315083119870
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083120340
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083120690
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083123040
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315083125470
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083125760
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083198270
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315083223130
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083224090
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083224440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083226630
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315083227310
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083227640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083300210
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1315083344910
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315083347060
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315083355750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315083357760
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.format",1315083380240
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315083383880
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083384260
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083384640
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083387100
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315083390420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083390750
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083391820
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1315083391920
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083482490
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315083506080
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083506650
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083506980
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083509260
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1315083510870
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083517650
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083528680
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083528880
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083529080
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083529300
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083529520
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083529750
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083530260
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083530500
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083530730
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083532440
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083532640
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083532840
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083533130
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083533360
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083533610
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083533910
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083539990
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083540220
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083540470
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083540700
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083540930
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083541250
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315083550170
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083551990
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083552310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083553020
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1315083555840
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083562540
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1315083575900
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1315083577650
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1315083578670
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1315083580560
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1315083582160
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315083636690
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083637480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083637800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083639930
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1315083643360
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083651930
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083666190
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083666490
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083667020
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1315083668290
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083668610
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083740880
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1315083757830
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315083759760
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083762770
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083765300
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083790310
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083798240
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083798310
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083798330
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083798390
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1315083827680
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083829510
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315083843910
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315083849100
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083852420
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083852740
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083853540
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1315083855430
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083860940
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083860940
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1315083885200
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1315083888130
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083888440
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083890530
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1315083910120
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083910120
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083913860
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083914490
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083923850
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083924020
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1315083925560
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083928910
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083930080
executed,command,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1315083930090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1315083930090
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1315083935330
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083937850
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083937910
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083944920
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083946910
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083946970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083946970
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1315083947050
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083949870
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1315083977220
