what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857679024
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313857680375
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313857681035
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857681400
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857683735
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313857747294
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1313857750811
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313857755332
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313857787184
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313857788902
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857789292
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857790153
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313857791870
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313857810707
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313857841104
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313857844040
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313857845689
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313857847199
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313857852568
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1313857856668
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313857879154
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313857881016
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857881353
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857883462
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.cut",1313857895361
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1313857899195
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313857918702
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313857919884
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857920204
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857922488
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313857922920
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313857923755
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857924096
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857926252
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313857966797
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313857970486
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313857971604
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857972008
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857974242
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313857980074
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313857980683
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313857981066
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858033472
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313858057169
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313858115802
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313858164662
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858165034
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858167355
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858174506
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858175646
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313858175667
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313858181704
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313858183431
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858183807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858236240
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313858267580
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858309428
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858374528
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313858451420
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313858452400
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858452764
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858453751
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313858455400
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313858456304
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858456659
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858470390
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313858470497
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858475807
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858478478
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313858490068
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1313858493014
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313858496278
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313858497191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858497586
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858498286
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313858499510
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313858500194
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858500587
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858552869
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313858586226
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313858595227
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313858596937
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858597333
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858599501
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313858601532
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313858602424
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858602800
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858604890
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313858613592
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1313858617353
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313858621706
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313858622598
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858622975
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858625189
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1313858627957
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313858639260
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313858656931
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1313858657516
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858657891
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858659953
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1313858681822
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1313858690619
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1313858691524
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858691904
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1313858694164
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1313858695488
