what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119419241
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119421477
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314119422065
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119422368
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119424712
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314119458535
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314119459350
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119459663
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119461779
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314119463272
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119463585
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119465932
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119887745
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314119889754
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314119889825
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119889832
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314119889903
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1314119926666
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314119928643
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314119932579
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120017829
started,bundle,org.eclipse.cdt.mylyn.ui,1.1.3.v20100909-0100-e3x,"org.eclipse.cdt.mylyn.ui",1314120017888
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.delete",1314120038472
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314120073368
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1314120077548
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1314120078680
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314120155574
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120307669
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120307879
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120307949
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120307957
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120308024
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120321524
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1314120359056
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314120366827
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1314120374413
executed,command,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.edit.text.c.toggle.comment",1314120384983
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314120397418
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120399860
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314120402071
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120402409
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120403201
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1314120405480
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120419034
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120419231
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120419290
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120419300
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120419367
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120431092
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314120439690
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.undo",1314120444488
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120445237
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.copy",1314120446639
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120448031
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.edit.paste",1314120449006
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314120450938
closed,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120453188
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314120454585
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120454889
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120455574
activated,view,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.views.ProblemView",1314120459692
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120463199
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314120472673
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314120473843
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120474120
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120476232
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120523930
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120525144
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314120525157
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314120526063
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314120526682
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120527012
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120527234
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314120534824
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120535108
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120541996
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314120604241
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120604528
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120607127
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120822465
executed,command,org.eclipse.ui,3.6.1.M20100826-1330,"org.eclipse.ui.file.save",1314120827497
executed,command,org.eclipse.ui.ide,3.6.1.M20100825-0800,"org.eclipse.ui.project.buildAll",1314120828191
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120828522
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120830682
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314120854146
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120854452
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120854659
activated,view,org.eclipse.ui.navigator.resources,3.4.201.M20100707-0800,"org.eclipse.ui.navigator.ProjectExplorer",1314120860769
executed,command,de.innot.avreclipse.core,2.3.4.20100807PRD,"de.innot.avreclipse.commands.uploadproject",1314120861825
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120862117
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120869107
deactivated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120877747
opened,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120878000
activated,editor,org.eclipse.cdt.ui,5.2.2.201102110609,"org.eclipse.cdt.ui.editor.CEditor",1314120878069
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120878078
activated,workbench,org.eclipse.ui.workbench,3.6.1.M20100826-1330,"",1314120878147
